2.027139999999999986e+02,9.940725000000000477e+00
2.027189999999999941e+02,9.931148000000000309e+00
2.027249999999999943e+02,9.911993999999999971e+00
2.027309999999999945e+02,1.005564599999999942e+01
2.027369999999999948e+02,9.883264000000000493e+00
2.027429999999999950e+02,9.854533999999999239e+00
2.027489999999999952e+02,9.921571000000000140e+00
2.027539999999999907e+02,9.950302000000000646e+00
2.027599999999999909e+02,9.950302000000000646e+00
2.027659999999999911e+02,9.940725000000000477e+00
2.027719999999999914e+02,9.998186000000000462e+00
2.027779999999999916e+02,9.892841000000000662e+00
2.027839999999999918e+02,9.969454999999999956e+00
2.027889999999999873e+02,9.988609000000000293e+00
2.027949999999999875e+02,9.959877999999999787e+00
2.028009999999999877e+02,9.873687000000000324e+00
2.028069999999999879e+02,9.959877999999999787e+00
2.028129999999999882e+02,9.864110000000000156e+00
2.028189999999999884e+02,9.931148000000000309e+00
2.028240000000000123e+02,9.931148000000000309e+00
2.028300000000000125e+02,9.988609000000000293e+00
2.028360000000000127e+02,9.959877999999999787e+00
2.028420000000000130e+02,9.911993999999999971e+00
2.028480000000000132e+02,1.002691599999999994e+01
2.028540000000000134e+02,1.003649300000000011e+01
2.028600000000000136e+02,1.002691599999999994e+01
2.028660000000000139e+02,9.940725000000000477e+00
2.028720000000000141e+02,9.921571000000000140e+00
2.028779999999999859e+02,9.940725000000000477e+00
2.028830000000000098e+02,9.950302000000000646e+00
2.028890000000000100e+02,9.921571000000000140e+00
2.028950000000000102e+02,9.940725000000000477e+00
2.029010000000000105e+02,9.969454999999999956e+00
2.029070000000000107e+02,9.959877999999999787e+00
2.029120000000000061e+02,9.950302000000000646e+00
2.029180000000000064e+02,9.979032000000000124e+00
2.029250000000000114e+02,1.000776199999999960e+01
2.029300000000000068e+02,9.864110000000000156e+00
2.029360000000000070e+02,9.931148000000000309e+00
2.029420000000000073e+02,9.959877999999999787e+00
2.029480000000000075e+02,9.873687000000000324e+00
2.029540000000000077e+02,9.998186000000000462e+00
2.029590000000000032e+02,9.892841000000000662e+00
2.029650000000000034e+02,9.921571000000000140e+00
2.029710000000000036e+02,9.959877999999999787e+00
2.029770000000000039e+02,9.892841000000000662e+00
2.029830000000000041e+02,9.969454999999999956e+00
